expert,dataset,category,k_shot,seed,support_set_id,metrics_path,num_predictions,num_success,num_failed,average_tool_calls,average_runtime_ms,abstention_rate
winclip,mvtec,hazelnut,8,3,mvtec_hazelnut_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k8/seed3/mvtec_hazelnut_k8_seed3/metrics.json,110,110,0,1.0,95.1477509362369,0.0
winclip,mvtec,hazelnut,8,4,mvtec_hazelnut_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k8/seed4/mvtec_hazelnut_k8_seed4/metrics.json,110,110,0,1.0,95.29028362171216,0.0
winclip,mvtec,leather,1,0,mvtec_leather_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k1/seed0/mvtec_leather_k1_seed0/metrics.json,124,124,0,1.0,88.88335822942487,0.0
winclip,mvtec,leather,1,1,mvtec_leather_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k1/seed1/mvtec_leather_k1_seed1/metrics.json,124,124,0,1.0,88.84281400711306,0.0
winclip,mvtec,leather,1,2,mvtec_leather_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k1/seed2/mvtec_leather_k1_seed2/metrics.json,124,124,0,1.0,89.04561568464663,0.0
winclip,mvtec,leather,1,3,mvtec_leather_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k1/seed3/mvtec_leather_k1_seed3/metrics.json,124,124,0,1.0,88.86953489761048,0.0
winclip,mvtec,leather,1,4,mvtec_leather_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k1/seed4/mvtec_leather_k1_seed4/metrics.json,124,124,0,1.0,88.8844199503036,0.0
winclip,mvtec,leather,2,0,mvtec_leather_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k2/seed0/mvtec_leather_k2_seed0/metrics.json,124,124,0,1.0,89.35500755849775,0.0
winclip,mvtec,leather,2,1,mvtec_leather_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k2/seed1/mvtec_leather_k2_seed1/metrics.json,124,124,0,1.0,89.55312056106425,0.0
winclip,mvtec,leather,2,2,mvtec_leather_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k2/seed2/mvtec_leather_k2_seed2/metrics.json,124,124,0,1.0,89.67181714814937,0.0
winclip,mvtec,leather,2,3,mvtec_leather_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k2/seed3/mvtec_leather_k2_seed3/metrics.json,124,124,0,1.0,89.3068197746611,0.0
winclip,mvtec,leather,2,4,mvtec_leather_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k2/seed4/mvtec_leather_k2_seed4/metrics.json,124,124,0,1.0,89.39602219447073,0.0
winclip,mvtec,leather,4,0,mvtec_leather_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k4/seed0/mvtec_leather_k4_seed0/metrics.json,124,124,0,1.0,89.64023647281611,0.0
winclip,mvtec,leather,4,1,mvtec_leather_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k4/seed1/mvtec_leather_k4_seed1/metrics.json,124,124,0,1.0,89.3544145595027,0.0
winclip,mvtec,leather,4,2,mvtec_leather_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k4/seed2/mvtec_leather_k4_seed2/metrics.json,124,124,0,1.0,89.47805051819512,0.0
winclip,mvtec,leather,4,3,mvtec_leather_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k4/seed3/mvtec_leather_k4_seed3/metrics.json,124,124,0,1.0,89.47649903242446,0.0
winclip,mvtec,leather,4,4,mvtec_leather_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k4/seed4/mvtec_leather_k4_seed4/metrics.json,124,124,0,1.0,89.69110960043186,0.0
winclip,mvtec,leather,8,0,mvtec_leather_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k8/seed0/mvtec_leather_k8_seed0/metrics.json,124,124,0,1.0,89.62900033258202,0.0
winclip,mvtec,leather,8,1,mvtec_leather_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k8/seed1/mvtec_leather_k8_seed1/metrics.json,124,124,0,1.0,89.67027657349864,0.0
winclip,mvtec,leather,8,2,mvtec_leather_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k8/seed2/mvtec_leather_k8_seed2/metrics.json,124,124,0,1.0,89.57616990477207,0.0
winclip,mvtec,leather,8,3,mvtec_leather_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k8/seed3/mvtec_leather_k8_seed3/metrics.json,124,124,0,1.0,89.73264899255047,0.0
winclip,mvtec,leather,8,4,mvtec_leather_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/leather/k8/seed4/mvtec_leather_k8_seed4/metrics.json,124,124,0,1.0,89.41437587453683,0.0
winclip,mvtec,metal_nut,1,0,mvtec_metal_nut_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k1/seed0/mvtec_metal_nut_k1_seed0/metrics.json,115,115,0,1.0,51.213677887521364,0.0
winclip,mvtec,metal_nut,1,1,mvtec_metal_nut_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k1/seed1/mvtec_metal_nut_k1_seed1/metrics.json,115,115,0,1.0,51.17294922693754,0.0
winclip,mvtec,metal_nut,1,2,mvtec_metal_nut_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k1/seed2/mvtec_metal_nut_k1_seed2/metrics.json,115,115,0,1.0,51.158820346767165,0.0
winclip,mvtec,metal_nut,1,3,mvtec_metal_nut_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k1/seed3/mvtec_metal_nut_k1_seed3/metrics.json,115,115,0,1.0,51.154997332386024,0.0
winclip,mvtec,metal_nut,1,4,mvtec_metal_nut_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k1/seed4/mvtec_metal_nut_k1_seed4/metrics.json,115,115,0,1.0,51.14608438908244,0.0
winclip,mvtec,metal_nut,2,0,mvtec_metal_nut_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k2/seed0/mvtec_metal_nut_k2_seed0/metrics.json,115,115,0,1.0,51.8953167428465,0.0
winclip,mvtec,metal_nut,2,1,mvtec_metal_nut_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k2/seed1/mvtec_metal_nut_k2_seed1/metrics.json,115,115,0,1.0,51.71654332105232,0.0
winclip,mvtec,metal_nut,2,2,mvtec_metal_nut_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k2/seed2/mvtec_metal_nut_k2_seed2/metrics.json,115,115,0,1.0,51.7272891142689,0.0
winclip,mvtec,metal_nut,2,3,mvtec_metal_nut_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k2/seed3/mvtec_metal_nut_k2_seed3/metrics.json,115,115,0,1.0,51.693018046005264,0.0
winclip,mvtec,metal_nut,2,4,mvtec_metal_nut_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k2/seed4/mvtec_metal_nut_k2_seed4/metrics.json,115,115,0,1.0,51.68851295931508,0.0
winclip,mvtec,metal_nut,4,0,mvtec_metal_nut_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k4/seed0/mvtec_metal_nut_k4_seed0/metrics.json,115,115,0,1.0,51.805859230175294,0.0
winclip,mvtec,metal_nut,4,1,mvtec_metal_nut_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k4/seed1/mvtec_metal_nut_k4_seed1/metrics.json,115,115,0,1.0,51.73182551769297,0.0
winclip,mvtec,metal_nut,4,2,mvtec_metal_nut_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k4/seed2/mvtec_metal_nut_k4_seed2/metrics.json,115,115,0,1.0,51.70734213341189,0.0
winclip,mvtec,metal_nut,4,3,mvtec_metal_nut_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k4/seed3/mvtec_metal_nut_k4_seed3/metrics.json,115,115,0,1.0,51.62998706345325,0.0
winclip,mvtec,metal_nut,4,4,mvtec_metal_nut_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k4/seed4/mvtec_metal_nut_k4_seed4/metrics.json,115,115,0,1.0,51.74996806308627,0.0
winclip,mvtec,metal_nut,8,0,mvtec_metal_nut_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k8/seed0/mvtec_metal_nut_k8_seed0/metrics.json,115,115,0,1.0,51.98735419417853,0.0
winclip,mvtec,metal_nut,8,1,mvtec_metal_nut_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k8/seed1/mvtec_metal_nut_k8_seed1/metrics.json,115,115,0,1.0,51.77783980034292,0.0
winclip,mvtec,metal_nut,8,2,mvtec_metal_nut_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k8/seed2/mvtec_metal_nut_k8_seed2/metrics.json,115,115,0,1.0,52.11321773290958,0.0
winclip,mvtec,metal_nut,8,3,mvtec_metal_nut_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k8/seed3/mvtec_metal_nut_k8_seed3/metrics.json,115,115,0,1.0,51.778618541910596,0.0
winclip,mvtec,metal_nut,8,4,mvtec_metal_nut_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/metal_nut/k8/seed4/mvtec_metal_nut_k8_seed4/metrics.json,115,115,0,1.0,51.74107389706794,0.0
winclip,mvtec,pill,1,0,mvtec_pill_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k1/seed0/mvtec_pill_k1_seed0/metrics.json,167,167,0,1.0,64.61791004107228,0.0
winclip,mvtec,pill,1,1,mvtec_pill_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k1/seed1/mvtec_pill_k1_seed1/metrics.json,167,167,0,1.0,64.43073671007205,0.0
winclip,mvtec,pill,1,2,mvtec_pill_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k1/seed2/mvtec_pill_k1_seed2/metrics.json,167,167,0,1.0,64.85738422342403,0.0
winclip,mvtec,pill,1,3,mvtec_pill_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k1/seed3/mvtec_pill_k1_seed3/metrics.json,167,167,0,1.0,65.74320993776584,0.0
winclip,mvtec,pill,1,4,mvtec_pill_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k1/seed4/mvtec_pill_k1_seed4/metrics.json,167,167,0,1.0,64.6433770073812,0.0
winclip,mvtec,pill,2,0,mvtec_pill_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k2/seed0/mvtec_pill_k2_seed0/metrics.json,167,167,0,1.0,65.19755899897794,0.0
winclip,mvtec,pill,2,1,mvtec_pill_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k2/seed1/mvtec_pill_k2_seed1/metrics.json,167,167,0,1.0,65.18867155843732,0.0
winclip,mvtec,pill,2,2,mvtec_pill_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k2/seed2/mvtec_pill_k2_seed2/metrics.json,167,167,0,1.0,65.03462702074941,0.0
winclip,mvtec,pill,2,3,mvtec_pill_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k2/seed3/mvtec_pill_k2_seed3/metrics.json,167,167,0,1.0,65.15891406710209,0.0
winclip,mvtec,pill,2,4,mvtec_pill_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k2/seed4/mvtec_pill_k2_seed4/metrics.json,167,167,0,1.0,65.19970337896535,0.0
winclip,mvtec,pill,4,0,mvtec_pill_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k4/seed0/mvtec_pill_k4_seed0/metrics.json,167,167,0,1.0,65.20813960278083,0.0
winclip,mvtec,pill,4,1,mvtec_pill_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k4/seed1/mvtec_pill_k4_seed1/metrics.json,167,167,0,1.0,65.34585965975762,0.0
winclip,mvtec,pill,4,2,mvtec_pill_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k4/seed2/mvtec_pill_k4_seed2/metrics.json,167,167,0,1.0,65.11949022261504,0.0
winclip,mvtec,pill,4,3,mvtec_pill_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k4/seed3/mvtec_pill_k4_seed3/metrics.json,167,167,0,1.0,65.16433005293686,0.0
winclip,mvtec,pill,4,4,mvtec_pill_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k4/seed4/mvtec_pill_k4_seed4/metrics.json,167,167,0,1.0,64.99902794659026,0.0
winclip,mvtec,pill,8,0,mvtec_pill_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k8/seed0/mvtec_pill_k8_seed0/metrics.json,167,167,0,1.0,65.1056649760081,0.0
winclip,mvtec,pill,8,1,mvtec_pill_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k8/seed1/mvtec_pill_k8_seed1/metrics.json,167,167,0,1.0,65.26923618519199,0.0
winclip,mvtec,pill,8,2,mvtec_pill_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k8/seed2/mvtec_pill_k8_seed2/metrics.json,167,167,0,1.0,65.14209058919286,0.0
winclip,mvtec,pill,8,3,mvtec_pill_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k8/seed3/mvtec_pill_k8_seed3/metrics.json,167,167,0,1.0,65.38195519367913,0.0
winclip,mvtec,pill,8,4,mvtec_pill_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/pill/k8/seed4/mvtec_pill_k8_seed4/metrics.json,167,167,0,1.0,65.04603461669144,0.0
winclip,mvtec,screw,1,0,mvtec_screw_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k1/seed0/mvtec_screw_k1_seed0/metrics.json,160,160,0,1.0,53.3552267588675,0.0
winclip,mvtec,screw,1,1,mvtec_screw_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k1/seed1/mvtec_screw_k1_seed1/metrics.json,160,160,0,1.0,53.64817488371045,0.0
winclip,mvtec,screw,1,2,mvtec_screw_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k1/seed2/mvtec_screw_k1_seed2/metrics.json,160,160,0,1.0,53.36922184069408,0.0
winclip,mvtec,screw,1,3,mvtec_screw_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k1/seed3/mvtec_screw_k1_seed3/metrics.json,160,160,0,1.0,53.34438392528682,0.0
winclip,mvtec,screw,1,4,mvtec_screw_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k1/seed4/mvtec_screw_k1_seed4/metrics.json,160,160,0,1.0,53.32755173294572,0.0
winclip,mvtec,screw,2,0,mvtec_screw_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k2/seed0/mvtec_screw_k2_seed0/metrics.json,160,160,0,1.0,53.75558668165468,0.0
winclip,mvtec,screw,2,1,mvtec_screw_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k2/seed1/mvtec_screw_k2_seed1/metrics.json,160,160,0,1.0,53.594683698611334,0.0
winclip,mvtec,screw,2,2,mvtec_screw_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k2/seed2/mvtec_screw_k2_seed2/metrics.json,160,160,0,1.0,53.760656727536116,0.0
winclip,mvtec,screw,2,3,mvtec_screw_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k2/seed3/mvtec_screw_k2_seed3/metrics.json,160,160,0,1.0,54.005943617084995,0.0
winclip,mvtec,screw,2,4,mvtec_screw_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k2/seed4/mvtec_screw_k2_seed4/metrics.json,160,160,0,1.0,53.7093081700732,0.0
winclip,mvtec,screw,4,0,mvtec_screw_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k4/seed0/mvtec_screw_k4_seed0/metrics.json,160,160,0,1.0,53.78631715357187,0.0
winclip,mvtec,screw,4,1,mvtec_screw_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k4/seed1/mvtec_screw_k4_seed1/metrics.json,160,160,0,1.0,53.985787362762494,0.0
winclip,mvtec,screw,4,2,mvtec_screw_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k4/seed2/mvtec_screw_k4_seed2/metrics.json,160,160,0,1.0,53.84932712113368,0.0
winclip,mvtec,screw,4,3,mvtec_screw_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k4/seed3/mvtec_screw_k4_seed3/metrics.json,160,160,0,1.0,53.64740994409658,0.0
winclip,mvtec,screw,4,4,mvtec_screw_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k4/seed4/mvtec_screw_k4_seed4/metrics.json,160,160,0,1.0,53.86258223516052,0.0
winclip,mvtec,screw,8,0,mvtec_screw_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k8/seed0/mvtec_screw_k8_seed0/metrics.json,160,160,0,1.0,53.87234597510542,0.0
winclip,mvtec,screw,8,1,mvtec_screw_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k8/seed1/mvtec_screw_k8_seed1/metrics.json,160,160,0,1.0,53.90740665025078,0.0
winclip,mvtec,screw,8,2,mvtec_screw_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k8/seed2/mvtec_screw_k8_seed2/metrics.json,160,160,0,1.0,53.76680814806605,0.0
winclip,mvtec,screw,8,3,mvtec_screw_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k8/seed3/mvtec_screw_k8_seed3/metrics.json,160,160,0,1.0,53.96433555870317,0.0
winclip,mvtec,screw,8,4,mvtec_screw_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/screw/k8/seed4/mvtec_screw_k8_seed4/metrics.json,160,160,0,1.0,53.91301689160173,0.0
winclip,mvtec,tile,1,0,mvtec_tile_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k1/seed0/mvtec_tile_k1_seed0/metrics.json,117,117,0,1.0,70.47512794100544,0.0
winclip,mvtec,tile,1,1,mvtec_tile_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k1/seed1/mvtec_tile_k1_seed1/metrics.json,117,117,0,1.0,70.49224034357721,0.0
winclip,mvtec,tile,1,2,mvtec_tile_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k1/seed2/mvtec_tile_k1_seed2/metrics.json,117,117,0,1.0,70.50517568082158,0.0
winclip,mvtec,tile,1,3,mvtec_tile_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k1/seed3/mvtec_tile_k1_seed3/metrics.json,117,117,0,1.0,70.49596421599675,0.0
winclip,mvtec,tile,1,4,mvtec_tile_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k1/seed4/mvtec_tile_k1_seed4/metrics.json,117,117,0,1.0,70.43535885814991,0.0
winclip,mvtec,tile,2,0,mvtec_tile_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k2/seed0/mvtec_tile_k2_seed0/metrics.json,117,117,0,1.0,71.226651673842,0.0
winclip,mvtec,tile,2,1,mvtec_tile_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k2/seed1/mvtec_tile_k2_seed1/metrics.json,117,117,0,1.0,71.01280106287291,0.0
winclip,mvtec,tile,2,2,mvtec_tile_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k2/seed2/mvtec_tile_k2_seed2/metrics.json,117,117,0,1.0,71.36062508683779,0.0
winclip,mvtec,tile,2,3,mvtec_tile_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k2/seed3/mvtec_tile_k2_seed3/metrics.json,117,117,0,1.0,71.27472068756245,0.0
winclip,mvtec,tile,2,4,mvtec_tile_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k2/seed4/mvtec_tile_k2_seed4/metrics.json,117,117,0,1.0,70.9851316940517,0.0
winclip,mvtec,tile,4,0,mvtec_tile_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k4/seed0/mvtec_tile_k4_seed0/metrics.json,117,117,0,1.0,71.19142615065202,0.0
winclip,mvtec,tile,4,1,mvtec_tile_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k4/seed1/mvtec_tile_k4_seed1/metrics.json,117,117,0,1.0,71.44543983372581,0.0
winclip,mvtec,tile,4,2,mvtec_tile_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k4/seed2/mvtec_tile_k4_seed2/metrics.json,117,117,0,1.0,71.01052958800848,0.0
winclip,mvtec,tile,4,3,mvtec_tile_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k4/seed3/mvtec_tile_k4_seed3/metrics.json,117,117,0,1.0,71.21317685207623,0.0
winclip,mvtec,tile,4,4,mvtec_tile_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k4/seed4/mvtec_tile_k4_seed4/metrics.json,117,117,0,1.0,71.27067423027614,0.0
winclip,mvtec,tile,8,0,mvtec_tile_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k8/seed0/mvtec_tile_k8_seed0/metrics.json,117,117,0,1.0,71.00855683784486,0.0
winclip,mvtec,tile,8,1,mvtec_tile_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k8/seed1/mvtec_tile_k8_seed1/metrics.json,117,117,0,1.0,71.18456636587332,0.0
winclip,mvtec,tile,8,2,mvtec_tile_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k8/seed2/mvtec_tile_k8_seed2/metrics.json,117,117,0,1.0,71.23381161115044,0.0
winclip,mvtec,tile,8,3,mvtec_tile_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k8/seed3/mvtec_tile_k8_seed3/metrics.json,117,117,0,1.0,71.4168672561327,0.0
winclip,mvtec,tile,8,4,mvtec_tile_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/tile/k8/seed4/mvtec_tile_k8_seed4/metrics.json,117,117,0,1.0,70.9179679536794,0.0
winclip,mvtec,toothbrush,1,0,mvtec_toothbrush_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k1/seed0/mvtec_toothbrush_k1_seed0/metrics.json,42,42,0,1.0,95.43569585851704,0.0
winclip,mvtec,toothbrush,1,1,mvtec_toothbrush_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k1/seed1/mvtec_toothbrush_k1_seed1/metrics.json,42,42,0,1.0,95.41401892368283,0.0
winclip,mvtec,toothbrush,1,2,mvtec_toothbrush_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k1/seed2/mvtec_toothbrush_k1_seed2/metrics.json,42,42,0,1.0,95.44641333576735,0.0
winclip,mvtec,toothbrush,1,3,mvtec_toothbrush_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k1/seed3/mvtec_toothbrush_k1_seed3/metrics.json,42,42,0,1.0,95.49709119822919,0.0
winclip,mvtec,toothbrush,1,4,mvtec_toothbrush_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k1/seed4/mvtec_toothbrush_k1_seed4/metrics.json,42,42,0,1.0,96.16028662172279,0.0
winclip,mvtec,toothbrush,2,0,mvtec_toothbrush_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k2/seed0/mvtec_toothbrush_k2_seed0/metrics.json,42,42,0,1.0,96.39158393977033,0.0
winclip,mvtec,toothbrush,2,1,mvtec_toothbrush_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k2/seed1/mvtec_toothbrush_k2_seed1/metrics.json,42,42,0,1.0,96.56488299480684,0.0
winclip,mvtec,toothbrush,2,2,mvtec_toothbrush_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k2/seed2/mvtec_toothbrush_k2_seed2/metrics.json,42,42,0,1.0,96.84109160610076,0.0
winclip,mvtec,toothbrush,2,3,mvtec_toothbrush_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k2/seed3/mvtec_toothbrush_k2_seed3/metrics.json,42,42,0,1.0,96.56473926068949,0.0
winclip,mvtec,toothbrush,2,4,mvtec_toothbrush_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k2/seed4/mvtec_toothbrush_k2_seed4/metrics.json,42,42,0,1.0,95.84089279330026,0.0
winclip,mvtec,toothbrush,4,0,mvtec_toothbrush_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k4/seed0/mvtec_toothbrush_k4_seed0/metrics.json,42,42,0,1.0,96.54855133599735,0.0
winclip,mvtec,toothbrush,4,1,mvtec_toothbrush_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k4/seed1/mvtec_toothbrush_k4_seed1/metrics.json,42,42,0,1.0,96.54052282816598,0.0
winclip,mvtec,toothbrush,4,2,mvtec_toothbrush_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k4/seed2/mvtec_toothbrush_k4_seed2/metrics.json,42,42,0,1.0,96.5116126130202,0.0
winclip,mvtec,toothbrush,4,3,mvtec_toothbrush_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k4/seed3/mvtec_toothbrush_k4_seed3/metrics.json,42,42,0,1.0,96.5626090127487,0.0
winclip,mvtec,toothbrush,4,4,mvtec_toothbrush_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k4/seed4/mvtec_toothbrush_k4_seed4/metrics.json,42,42,0,1.0,97.06324094995146,0.0
winclip,mvtec,toothbrush,8,0,mvtec_toothbrush_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k8/seed0/mvtec_toothbrush_k8_seed0/metrics.json,42,42,0,1.0,95.75791604029725,0.0
winclip,mvtec,toothbrush,8,1,mvtec_toothbrush_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/toothbrush/k8/seed1/mvtec_toothbrush_k8_seed1/metrics.json,42,42,0,1.0,96.40719242105703,0.0
