image_id,label,mask_path,defect_type
visa_41418b53b385f307,0,,good
visa_4680792b3901aa8c,0,,good
visa_975a44f643693dbc,0,,good
visa_2122756ad9cd96c8,0,,good
visa_8dcff5f9a8a8d514,0,,good
visa_55032a96678fe7ea,0,,good
visa_e02f4cb34b36c05c,0,,good
visa_361ff59d2d80f810,0,,good
visa_829ab48091f4e8f9,0,,good
visa_b252b73057716ea9,0,,good
visa_87f4a7265e150294,0,,good
visa_ca01d486a85c2278,0,,good
visa_6ba6c1febca03d5a,0,,good
visa_49519fb587720a8c,0,,good
visa_40ecd0e377f6caa4,0,,good
visa_087130b3ea29e369,0,,good
visa_11082aa3987a8ef9,0,,good
visa_79c3695e6c027df5,0,,good
visa_41b9032264ef8b01,0,,good
visa_902e063193dc6cd6,0,,good
visa_e54686b58eee16cc,0,,good
visa_f80e73395308a9d3,0,,good
visa_b046d369e55d429e,0,,good
visa_faf0ca0fc6fc2be2,0,,good
visa_b070e97a482423bd,0,,good
visa_62fec23ef6211b5b,0,,good
visa_97f8b06a8dbf6f47,0,,good
visa_f3f300acac5da201,0,,good
visa_84f4c0772cfd605a,0,,good
visa_333e95fa13195fff,0,,good
visa_b04c4ba621d31752,0,,good
visa_eea1c21391bc70f0,0,,good
visa_a3c7af90f06097e0,0,,good
visa_8fd241fa2ebd3dd8,0,,good
visa_3ca14505d9528317,0,,good
visa_9dc5d57bee553c48,0,,good
visa_af674659b98aae3f,0,,good
visa_94877a6962940a24,0,,good
visa_9543c76b92d3bf12,0,,good
visa_6240a7cd1cc3fc98,0,,good
visa_80a677a5f5e8fee2,0,,good
visa_01c564091407368a,0,,good
visa_e251c9255519ba4f,0,,good
visa_9e20b17a5269fe74,0,,good
visa_b0651267a0e45130,0,,good
visa_0890e4803e9c1f87,0,,good
visa_45e5cb158c230178,0,,good
visa_4f60efc389eb4ea5,0,,good
visa_3e02009baf9c8c01,0,,good
visa_2d173ffab33cbee1,0,,good
visa_e1c946bd42c4ce05,0,,good
visa_63a9bda72e8eb356,0,,good
visa_5da424053a2501b2,0,,good
visa_1dd32b6811f57d3f,0,,good
visa_405dfe14900b75df,0,,good
visa_2444192dfdce5478,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/000.png,Anomaly
visa_dbaeb86d742ad89f,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/001.png,Anomaly
visa_1bb10a34e94913b4,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/002.png,Anomaly
visa_d499182322ef4b72,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/003.png,Anomaly
visa_19a57c5c3f33957d,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/004.png,Anomaly
visa_7fd6a9bb3fe39499,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/005.png,Anomaly
visa_0392904ef0f1d663,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/006.png,Anomaly
visa_3c0ff97fe84dcb19,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/007.png,Anomaly
visa_462dd31586e2fc88,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/008.png,Anomaly
visa_875537df6b76a5d0,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/009.png,Anomaly
visa_d8de10cfcfc87399,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/010.png,Anomaly
visa_e8d4fbd94466398e,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/011.png,Anomaly
visa_7d85d8cefec8df79,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/012.png,Anomaly
visa_db53179db665b370,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/013.png,Anomaly
visa_4be7f4dfab97c578,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/014.png,Anomaly
visa_b5dbb01423116fa5,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/015.png,Anomaly
visa_8524b535edcab784,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/016.png,Anomaly
visa_f6855cc2784d90f7,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/017.png,Anomaly
visa_3495f0aceda66c35,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/018.png,Anomaly
visa_788ddbe05b15bc88,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/019.png,Anomaly
visa_e541c09f9933d5ba,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/020.png,Anomaly
visa_98aac0ad6cfb3975,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/021.png,Anomaly
visa_6421e8e49a42bc1a,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/022.png,Anomaly
visa_d9f57f311882dd29,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/023.png,Anomaly
visa_b0329173cef61701,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/024.png,Anomaly
visa_30ab907bc0b18a44,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/025.png,Anomaly
visa_48fafc8a8ed9e4e3,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/026.png,Anomaly
visa_b027426695e9d64e,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/027.png,Anomaly
visa_94217778e6fe23ab,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/028.png,Anomaly
visa_f6c34083915ff2ca,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/029.png,Anomaly
visa_5ad62c4af9138455,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/030.png,Anomaly
visa_c5b1f63581dce598,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/031.png,Anomaly
visa_d83c7eba1689737b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/032.png,Anomaly
visa_3969c652e0a0a0f4,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/033.png,Anomaly
visa_ac2b7f59f8c66128,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/034.png,Anomaly
visa_4846905d8321a5ed,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/035.png,Anomaly
visa_55073a54f0bced7b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/036.png,Anomaly
visa_1d08f637345d0631,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/037.png,Anomaly
visa_ea26577989b181ab,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/038.png,Anomaly
visa_dbc7ef730ccaed37,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/039.png,Anomaly
visa_777433d4c8047b3e,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/040.png,Anomaly
visa_3f27a04d164f8af5,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/041.png,Anomaly
visa_4b6d57b8d511172d,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/042.png,Anomaly
visa_0dd0af6d3c049ea1,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/043.png,Anomaly
visa_833e11b34b27784c,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/044.png,Anomaly
visa_a7b2d1dc312cdfea,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/045.png,Anomaly
visa_bc1eefe2c441e29b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/046.png,Anomaly
visa_1eec6842bde9527a,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/047.png,Anomaly
visa_8b897c490edd7569,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/048.png,Anomaly
visa_03c70b2c0e915044,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/049.png,Anomaly
visa_287f7c0b095deb92,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/050.png,Anomaly
visa_b8e637c1701cdd4b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/051.png,Anomaly
visa_582482f8eafc2d87,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/052.png,Anomaly
visa_a8e0494a963bb0d3,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/053.png,Anomaly
visa_ca8fcf99f7b3e680,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/054.png,Anomaly
visa_3564dcd71cbfcec4,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/055.png,Anomaly
visa_ed20fc47adb96d1c,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/056.png,Anomaly
visa_988097e8f7b41153,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/057.png,Anomaly
visa_4bf6e7b196685bf5,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/058.png,Anomaly
visa_c45391a7b24fdd4d,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/059.png,Anomaly
visa_56de1e822d68601b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/060.png,Anomaly
visa_13c043b57269a957,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/061.png,Anomaly
visa_a7609595f1aaec84,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/062.png,Anomaly
visa_eefbe1b41bf718db,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/063.png,Anomaly
visa_f85ad0dceec96a7c,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/064.png,Anomaly
visa_f1d18a3b1daf2019,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/065.png,Anomaly
visa_b443b023b92a20f7,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/066.png,Anomaly
visa_5d40150e433d9d00,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/067.png,Anomaly
visa_44e4907f3dcecb01,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/068.png,Anomaly
visa_71deb4e3679692ec,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/069.png,Anomaly
visa_75a5f42cd18d027b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/070.png,Anomaly
visa_52987ede027fa2ec,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/071.png,Anomaly
visa_4bcc30c93a5899aa,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/072.png,Anomaly
visa_da80bbbaab8a1648,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/073.png,Anomaly
visa_87dde343759be025,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/074.png,Anomaly
visa_796061637204ad2a,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/075.png,Anomaly
visa_accedc2456549d6e,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/076.png,Anomaly
visa_165b5f5efa938c81,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/077.png,Anomaly
visa_14f29298d9ff55fd,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/078.png,Anomaly
visa_b9e1df0f51ffd8d3,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/079.png,Anomaly
visa_54fec83c4f971ab1,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/080.png,Anomaly
visa_8291a5603af27248,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/081.png,Anomaly
visa_7376ce6e82893aa5,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/082.png,Anomaly
visa_66bc6ab480af7bad,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/083.png,Anomaly
visa_98df1d8d40d06b32,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/084.png,Anomaly
visa_1f58a9e1e3681e7f,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/085.png,Anomaly
visa_3502c0d6aeb1a424,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/086.png,Anomaly
visa_f9fbf32776330777,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/087.png,Anomaly
visa_f2e0c7add99d9ab7,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/088.png,Anomaly
visa_2f9f40cc0c94f62b,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/089.png,Anomaly
visa_fa8699e549508790,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/090.png,Anomaly
visa_f1f8c5a5d37305cc,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/091.png,Anomaly
visa_de1f30d7da5abf75,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/092.png,Anomaly
visa_c5fb35d19b1f109f,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/093.png,Anomaly
visa_d6ba77b1ad9dbb37,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/094.png,Anomaly
visa_92c7d00ffa73b200,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/095.png,Anomaly
visa_c9a7423ea4e34c3f,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/096.png,Anomaly
visa_a3013fda4055525f,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/097.png,Anomaly
visa_eed0ef4c379be2c4,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/098.png,Anomaly
visa_c1cbbc8302bfd959,1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Masks/Anomaly/099.png,Anomaly
visa_c2e356d801d14381,0,,good
visa_1448e678ec93e4a8,0,,good
visa_ac57c66c3dedc318,0,,good
visa_d30e41c739226b00,0,,good
visa_d89f5371dfd11919,0,,good
visa_5692292bd33caa18,0,,good
visa_cf3372b8455556df,0,,good
visa_60805743a0eabaee,0,,good
visa_33b2cf9c73f4e8e1,0,,good
visa_8ac27e930bc9bdfe,0,,good
visa_5b3cd13285c80d39,0,,good
visa_1bd1c6ab3c00df25,0,,good
visa_3714348b32e017a4,0,,good
visa_07fe5f4aa314b940,0,,good
visa_c3272bb4b9074708,0,,good
visa_e546896f795a39c7,0,,good
visa_84d83d3d462e67fd,0,,good
visa_43d9e9a2b7e8a40a,0,,good
visa_897b5e2e7e1cdee4,0,,good
visa_72bfba338ea40613,0,,good
visa_2ddaa9e6d5a18490,0,,good
visa_44b3aa4dc4a76a73,0,,good
visa_efd0a31b4deea7d9,0,,good
visa_8e24f8661d5034cf,0,,good
visa_3a62c6311a2754cc,0,,good
visa_63957ea3f4661341,0,,good
visa_e5e4a12c8e93f41c,0,,good
visa_2426954c5682eab8,0,,good
visa_cdd555b3b32d26c4,0,,good
visa_654c58d0d33631c1,0,,good
visa_6991c90a76ba5dae,0,,good
visa_d8c3bfadb60813d6,0,,good
visa_8827a0572335575f,0,,good
visa_4a7817b0b2f637ae,0,,good
visa_0e9c4547b4bf24fa,0,,good
visa_b4245c39333b1c72,0,,good
visa_c584b0d33dcba77a,0,,good
visa_41fa5b71bab0e420,0,,good
visa_6872a89c38558052,0,,good
visa_ad9a1166c30be9d8,0,,good
visa_ef4670fede32420d,0,,good
visa_4286989fb2dc6d15,0,,good
visa_ed59112adefd7da2,0,,good
visa_8726c54c95c73f3a,0,,good
visa_598ad6a0cb0dc88d,0,,good
visa_84890256160b55e1,0,,good
visa_dd9fb096ecea276f,0,,good
visa_efeef282c3cce606,0,,good
visa_42a6b7850c8bd6d5,0,,good
visa_1089f1c29941dfad,0,,good
visa_662915d0e523c9d0,0,,good
visa_dde85603827772a0,0,,good
visa_f80d757853769586,0,,good
visa_c5845518bbf3464d,0,,good
visa_62e368b68406e8de,0,,good
visa_628ceb7f109b4ae8,0,,good
visa_23bfe50c3afb0211,0,,good
visa_88592d0553167052,0,,good
visa_952388f221d77b8b,0,,good
visa_4a78c39eb813c941,0,,good
visa_cc00a33f28145a80,0,,good
visa_7ac7333407694c20,0,,good
visa_aa03f3649ba40d3c,0,,good
visa_1f9a4511d601b011,0,,good
visa_50ab7aaff2804bac,0,,good
visa_1423bfcd6bce99d5,0,,good
visa_d42ca019b1e57033,0,,good
visa_53b657673c39e979,0,,good
visa_f8391d0488f2deb4,0,,good
visa_2d6cbc341a3f457c,0,,good
visa_709c1490b60a38f1,0,,good
visa_8e914ecfc468f07a,0,,good
visa_3253e9d46574247f,0,,good
visa_1a4e26bae38900ac,0,,good
visa_8fba34d217632e4e,0,,good
visa_a9e8bc874d359636,0,,good
visa_cc88e3ec143a72fb,0,,good
visa_23e667de0032b5b0,0,,good
visa_fe28ac69d795f74a,0,,good
visa_b195556458fda447,0,,good
visa_368f3a8e28d3bc8f,0,,good
visa_809fad8444479196,0,,good
visa_8f99383985c07935,0,,good
visa_9d74b2f459cb782b,0,,good
visa_9871df8d0a3fcbf9,0,,good
visa_516d7965639eb139,0,,good
visa_ebec16f9812cdc5d,0,,good
visa_751d4ce432a7eea1,0,,good
visa_4407e345e562bd69,0,,good
visa_edd72f005f45a298,0,,good
visa_b8184a5609f26318,0,,good
visa_278bd386e6c64894,0,,good
visa_30651043a4d098cb,0,,good
visa_f36ddcecd76e8a7e,0,,good
visa_f410069a77997f83,0,,good
visa_d1ca7185bffe5ca7,0,,good
visa_4f4b34c8d211970f,0,,good
visa_b54d17545ab1f0ac,0,,good
visa_17330b1396558ac7,0,,good
visa_1c29a4d75ea361d3,0,,good
visa_23ba20bb250c48f5,0,,good
visa_36a274dc2053e9d3,0,,good
visa_57860e6b9eb08d69,0,,good
visa_de83068f85c5fbb6,0,,good
visa_d4f04def316878ca,0,,good
visa_6b4335bc30873568,0,,good
visa_f5341f064df4b07b,0,,good
visa_27564bb918e9f459,0,,good
visa_097ef5d6a3614581,0,,good
visa_89fb8da84c652496,0,,good
visa_6ec0552c6e2a45cc,0,,good
visa_75540d340abbedf3,0,,good
visa_a0582489a95add63,0,,good
visa_99050599c821517f,0,,good
visa_50962f56aa3bd153,0,,good
visa_dd527c7347564f4d,0,,good
visa_69c9d49e1bc5f33d,0,,good
visa_e53ad3a1256340f1,0,,good
visa_1189384372b9f8c2,0,,good
visa_235aca334f769fe7,0,,good
visa_7536216a075fb65b,0,,good
visa_b9cf9c864628fc93,0,,good
visa_1a34fada31ec32a1,0,,good
visa_9c91936404ef5913,0,,good
visa_c15b55421bcc4aa5,0,,good
visa_c4e5c602b2a33891,0,,good
visa_0764ae16ebf47ece,0,,good
visa_4d72f38de1356ce9,0,,good
visa_3b9c1989b630101d,0,,good
visa_63e8306fff6a3218,0,,good
visa_98d0dafad91b6b7b,0,,good
visa_9bec417c9b7175bb,0,,good
visa_9e9b4d7e010a4071,0,,good
visa_644dbfb55407aab9,0,,good
visa_913264ee4b6378c7,0,,good
visa_3c760afeb5e0ae12,0,,good
visa_0baaec8a39535a80,0,,good
visa_74a11b46f129ee5b,0,,good
visa_d823b7ac786d79a8,0,,good
visa_c2592703e8d3ca8a,0,,good
visa_ad8ef4b34e8248de,0,,good
visa_6acaff597e2de367,0,,good
visa_a6dcfaf4a8aa50fe,0,,good
visa_de1e46cf5bb23d00,0,,good
visa_859bd38c13c5c59f,0,,good
visa_73c7821a309526d2,0,,good
visa_27f7f409cd33afe2,0,,good
visa_b2dddd9bf58f63cb,0,,good
visa_8cd13d8673112006,0,,good
visa_3dd4502622bdcbec,0,,good
visa_69ea4a48d45d65c4,0,,good
visa_1711091ac707192c,0,,good
visa_799215ab5834bf3d,0,,good
visa_f96f9a5a2d50270e,0,,good
visa_68e85f06fe459879,0,,good
visa_a1ebf1b30081e9df,0,,good
visa_038ffa066ee53b3e,0,,good
visa_bfabbeb870555e97,0,,good
visa_9fd84a425b8cd4c0,0,,good
visa_ca44f0545803f507,0,,good
visa_6482c2f604b615ce,0,,good
visa_58081a67dc9d42b2,0,,good
visa_4b277d6f44a7120b,0,,good
visa_ecb0458ff31ad9c3,0,,good
visa_6108e237d86bd2c4,0,,good
visa_53d1c58594b4ab83,0,,good
visa_6899a3e42f178e91,0,,good
visa_c10030c1b83db9c9,0,,good
visa_51944c610ae5455c,0,,good
visa_2fcba5793e1d9e69,0,,good
visa_119558690ac8d584,0,,good
visa_0c4c49e596d42f82,0,,good
visa_0e783151bb576d3e,0,,good
visa_f6c6276dc53aa156,0,,good
visa_ec2d557983f0f291,0,,good
visa_a22722ab9f993f78,0,,good
visa_a8f94e4019555727,0,,good
visa_c4683db3e8488f40,0,,good
visa_a10c2a8bc0829d19,0,,good
visa_5efd46422b497fc7,0,,good
visa_41881df16029db93,0,,good
visa_697afdc3475d2e79,0,,good
visa_8d6794754a07587c,0,,good
visa_973daa7f1c7cb066,0,,good
visa_7420a852f8cc5a7b,0,,good
visa_40c2c36414b170cd,0,,good
visa_8373cbfb4726a71e,0,,good
visa_d3c4e35b95c2bc2f,0,,good
visa_806f49966bb08adc,0,,good
visa_4bb0cc29a3d2db39,0,,good
visa_621f3d9ff2a8a464,0,,good
visa_6c0760a955501507,0,,good
visa_7d0c60025d48a232,0,,good
visa_230edb8ec92089c8,0,,good
visa_0700f35251eed0bb,0,,good
visa_242efb67dd7a3d04,0,,good
visa_241e3ba74b2c8bfc,0,,good
visa_6e8a6ec353d6ab3e,0,,good
visa_480a15ae2a2505a9,0,,good
visa_1bad6ef00ee192db,0,,good
visa_392d83faa948181b,0,,good
visa_a02f5fa2708cf5f1,0,,good
visa_612cf922a83ea354,0,,good
visa_c2990941ab183267,0,,good
visa_5f57572a2b074fc7,0,,good
visa_703753920a1cfadd,0,,good
visa_d68e504c57fbb8fe,0,,good
visa_adc1a9ca1dfd7c59,0,,good
visa_4761a2fbfda0f1ce,0,,good
visa_ed287c58ace81039,0,,good
visa_bec3a971c0d38b97,0,,good
visa_e5072e7b5009d0bd,0,,good
visa_7544ad44bdf23f89,0,,good
visa_59b75832aac1cd25,0,,good
visa_7d256c61505e885d,0,,good
visa_527cbc955748a6fa,0,,good
visa_206ef1033b0aa93c,0,,good
visa_4920546c3bacb033,0,,good
visa_8532d37af021b54a,0,,good
visa_4e931dc2f0b13d7a,0,,good
visa_0b4bf2822b035594,0,,good
visa_f4394c5a4d91a3cb,0,,good
visa_c65621ed702a2eb2,0,,good
visa_165f3e803e019e55,0,,good
visa_0af6e74543a12240,0,,good
visa_a490a5ea9486f6f4,0,,good
visa_0e512e8196e792e2,0,,good
visa_fec3d1074d707437,0,,good
visa_9b6cbdbbc5305a0c,0,,good
visa_58909a743bc23445,0,,good
visa_fa87e5699995f6d6,0,,good
visa_b0201b3230a99473,0,,good
visa_ab68ab6859dfb5ba,0,,good
visa_d502444986761c03,0,,good
visa_c8d8001d9d359c7b,0,,good
visa_e627c4739f8789b8,0,,good
visa_840344bcde5aada3,0,,good
visa_dd9c94fc8b8a3fa6,0,,good
visa_acf3ceb04ac7375e,0,,good
visa_faa8c3e25a17ef2a,0,,good
visa_35068314b793aec6,0,,good
visa_94ffd11b9ab30f46,0,,good
visa_4d8dacdaeb4b0141,0,,good
visa_58e639bd4fdb35ff,0,,good
visa_08a14c1e66d05c53,0,,good
visa_88ddea9936733fcd,0,,good
visa_345a4ecd2113319a,0,,good
visa_11f7adec34f014eb,0,,good
visa_0e7cb7b1bc77a778,0,,good
visa_72ce4f2cab1c615a,0,,good
visa_496909f37bdefd9a,0,,good
visa_49eaff92a556a422,0,,good
visa_de848c49aae7ee56,0,,good
visa_f6d392544cccc00c,0,,good
visa_829dcba88bafe95a,0,,good
visa_576a910cc08d9ca7,0,,good
visa_197f98a6e89644b1,0,,good
visa_dc779aafaa3a485f,0,,good
visa_c2888b85af7f9447,0,,good
visa_55d195eabbe2a771,0,,good
visa_e55c7524be5d9bed,0,,good
visa_dd479dcf7546860c,0,,good
visa_18b9367d699d9e79,0,,good
visa_0eb1e51ecb6a6bf4,0,,good
visa_4f294b54d624fc0f,0,,good
visa_3616616c538b530d,0,,good
visa_a75edeb43fb4e5f6,0,,good
visa_a818edec6354e8c1,0,,good
visa_6d2af03cb5ca9851,0,,good
visa_6feeeee4e3e4f530,0,,good
visa_caeadc3af87b4b47,0,,good
visa_c05c11d8a2b0e2c6,0,,good
visa_3a224d9489696122,0,,good
visa_3e67cfdebcf15ade,0,,good
visa_59b2228d1f567ed3,0,,good
visa_0facf902502595ac,0,,good
visa_4fb7b2300756cdbb,0,,good
visa_1091e5d15e94353c,0,,good
visa_72fbeb70caffd45f,0,,good
visa_c47daf2e3ac9c186,0,,good
visa_176b920c68d0d552,0,,good
visa_8c47ba3c5b113e63,0,,good
visa_364c17c2b8182411,0,,good
visa_a39ad711d700d753,0,,good
visa_0d82960434688d88,0,,good
visa_79a27e371bc59645,0,,good
visa_9fbe48393755c765,0,,good
visa_2fe437aa9d71b95e,0,,good
visa_5768a2a42fb9df54,0,,good
visa_699e0098a53bb1dd,0,,good
visa_1048358c5be7de81,0,,good
visa_685dd2085fc0041d,0,,good
visa_3d09385a8a94734e,0,,good
visa_1221fcb07f51fd52,0,,good
visa_5c4a087d3d4e4018,0,,good
visa_1e66beca6b983e1f,0,,good
visa_864e498933eb6700,0,,good
visa_c4104c09e15f1482,0,,good
visa_c0216722264d79d7,0,,good
visa_e6e1045e15543d6d,0,,good
visa_5aae6c3e7f5ca70e,0,,good
visa_8e5a1dc9f1b074cb,0,,good
visa_546293a84a6a21ac,0,,good
visa_22ef75018c70aef7,0,,good
visa_282d742ceb2f32c7,0,,good
visa_4bc5bb63d5bba6da,0,,good
visa_29e38cd77c9557f7,0,,good
visa_987df2d8f58b6a7d,0,,good
visa_551a8e46648b7d75,0,,good
visa_ca5a79a9257a1abb,0,,good
visa_f23cf9c2771e6ea1,0,,good
visa_ace0ba00e7be4c2b,0,,good
visa_9c5459808c72f92a,0,,good
visa_9594fdb75a027a18,0,,good
visa_88631056bd5b813d,0,,good
visa_4a7d7aae23a415ea,0,,good
visa_5f729b346051a0b9,0,,good
visa_74361bf78ec6da27,0,,good
visa_1c3023f53e5fe0e8,0,,good
visa_7a1cf9701c84006b,0,,good
visa_83e1e3fadc0a91b2,0,,good
visa_4d6c92a7d90c5af2,0,,good
visa_aec3052e67653319,0,,good
visa_bff1a91209739c8f,0,,good
visa_674d659f6cb643d8,0,,good
visa_d07697b7600c6b1c,0,,good
visa_1f9e4d83258b49b2,0,,good
visa_771bcb7fb1fcbd47,0,,good
