image_id,dataset,category,split,image_path
mvtec_cd67074ebee7034c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/poke/017.png
mvtec_c5f1204704fb1416,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/poke/018.png
mvtec_b1f527279cf7a0ee,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/poke/019.png
mvtec_d1cfe3506e50d006,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/poke/020.png
mvtec_dbae8e2dc78a7114,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/000.png
mvtec_43ec7b5fe898469c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/001.png
mvtec_197839a893f09b90,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/002.png
mvtec_8e6a1ba5d83b6362,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/003.png
mvtec_23fada8d43e9c300,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/004.png
mvtec_da9a725f3aced506,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/005.png
mvtec_30b6199c8cba8860,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/006.png
mvtec_8121d0f02a032b30,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/007.png
mvtec_89ae5abeb1190c1e,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/008.png
mvtec_f19e30f27d20d491,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/009.png
mvtec_1cbcc465153a362c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/010.png
mvtec_6e6e51622e4ca71c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/011.png
mvtec_658946b7aa722935,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/012.png
mvtec_ffced25a84b1c193,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/013.png
mvtec_d0a213ebbbb28069,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/014.png
mvtec_c7bd67107fe74d9b,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/015.png
mvtec_2e049063c01db3d3,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/016.png
mvtec_836a30af65188f6a,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/017.png
mvtec_92e94ccae1f180a2,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/018.png
mvtec_9f87d93547fc7250,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/019.png
mvtec_2792221bb4047c05,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/020.png
mvtec_a24ccf3fb50716b4,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/021.png
mvtec_ec8b86ae8f22e794,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/scratch/022.png
mvtec_bdc8244b3f58273f,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/000.png
mvtec_ff5880eb1aa4e909,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/001.png
mvtec_9590adb35b29e709,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/002.png
mvtec_9de3cfc3698e041c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/003.png
mvtec_8f1304ca138581ec,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/004.png
mvtec_1725cc9dbbb2d71d,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/005.png
mvtec_ccc7903be77990b4,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/006.png
mvtec_284cd33628f7ab41,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/007.png
mvtec_487c7029b1fb5fb0,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/008.png
mvtec_f35cd69ecb58ac5c,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/009.png
mvtec_0eb495012debdde8,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/010.png
mvtec_3620d1c2274c90dd,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/011.png
mvtec_57fd06e4a939b2c3,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/012.png
mvtec_159cc22998975c61,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/013.png
mvtec_14a4ef0c5b1bf12b,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/014.png
mvtec_e40bb5bae6946656,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/015.png
mvtec_620f730f208f9a6f,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/016.png
mvtec_20914edc4df455a0,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/017.png
mvtec_f0d7743be38e97f8,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/018.png
mvtec_693ea429d88f447a,mvtec,capsule,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/test/squeeze/019.png
mvtec_8403aad0baf58465,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/000.png
mvtec_706892ff81a0a3ec,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/001.png
mvtec_5ea8b702c7fc2c3a,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/002.png
mvtec_31ab9ce8cabff7ad,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/003.png
mvtec_7f6b4bec7a30e7bc,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/004.png
mvtec_cb4604af0c28f6b7,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/005.png
mvtec_9b2cb0409255e21d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/006.png
mvtec_e2c028cb30a379db,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/007.png
mvtec_7efd414a667d0fac,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/008.png
mvtec_3acca7ba9ab1261e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/009.png
mvtec_a38923b864399521,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/010.png
mvtec_b0adc852235cf734,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/011.png
mvtec_e958f7d84bd0a625,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/012.png
mvtec_f6570f56c03b500d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/013.png
mvtec_1e7e7e2ef3d96553,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/014.png
mvtec_438edceb88e59ab5,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/015.png
mvtec_2f335a7d13f110aa,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/016.png
mvtec_a696be4892ba2f5d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/017.png
mvtec_211997a0cca3d338,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/018.png
mvtec_225a36d5a0ac98f7,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/019.png
mvtec_c0218e125d980101,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/020.png
mvtec_791e5da2b2763a0f,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/021.png
mvtec_0eacd2dd4d5ee78b,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/022.png
mvtec_e228a7bd75cc8ede,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/023.png
mvtec_ba3edd066545b1a1,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/024.png
mvtec_29605e13f87aedda,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/025.png
mvtec_acad84a027509664,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/026.png
mvtec_4d878e2ed2580c5d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/027.png
mvtec_c57d56d2a1461099,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/028.png
mvtec_ac5323cce108d1e6,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/029.png
mvtec_7bcc013d45621034,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/030.png
mvtec_e28e549bef23f001,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/031.png
mvtec_788152ddf579b732,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/032.png
mvtec_4cc3ccd96fb95758,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/033.png
mvtec_9db8e62f05f166d6,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/034.png
mvtec_29251122217c4b15,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/035.png
mvtec_e710b5c25aa681de,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/036.png
mvtec_c9d98717a2a88a0d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/037.png
mvtec_9b5d117db155ef1c,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/038.png
mvtec_3b01a368c09db655,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/039.png
mvtec_ce27a72aec476e32,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/040.png
mvtec_1fa3f148289d7e30,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/041.png
mvtec_848e672527bf7ad8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/042.png
mvtec_ebbeae4e2b128a8c,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/043.png
mvtec_a214113b3bbbbb64,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/044.png
mvtec_c8c18ea054fd5cdf,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/045.png
mvtec_4eae9e088d108feb,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/046.png
mvtec_73bed855de67b324,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/047.png
mvtec_6d38bdefa1f9edd5,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/048.png
mvtec_70dacb774accfd58,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/049.png
mvtec_e3a118b35e0fe987,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/050.png
mvtec_162ea7cbc39a0b86,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/051.png
mvtec_f7a6fd57db086461,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/052.png
mvtec_9472b097b60d6242,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/053.png
mvtec_527fee19311da7a4,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/054.png
mvtec_a85e23547730207e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/055.png
mvtec_eef0b122cb289323,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/056.png
mvtec_1e43695601a8498c,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/057.png
mvtec_93685207088d8c15,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/058.png
mvtec_7c70d8c90724b3b4,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/059.png
mvtec_af3cdbcbf7d11468,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/060.png
mvtec_b653f17a140d4a10,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/061.png
mvtec_64bedb9dada44235,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/062.png
mvtec_045d615ebfb04cb5,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/063.png
mvtec_bd77d6b92b1a1039,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/064.png
mvtec_6c60a1c857f933ea,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/065.png
mvtec_5823c63e51ce7ad5,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/066.png
mvtec_5b671d98709b9b8a,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/067.png
mvtec_32b3e602bb91453a,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/068.png
mvtec_b0dd85c541f31ae3,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/069.png
mvtec_9264e4588bec15ac,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/070.png
mvtec_c66accf7506ac81d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/071.png
mvtec_0d301e0566a836c6,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/072.png
mvtec_f6b28bc1d6efc805,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/073.png
mvtec_8f65f393f13c5446,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/074.png
mvtec_b090e8ddf089c9e4,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/075.png
mvtec_eb0308a0cd4f3c9a,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/076.png
mvtec_146afe906e17aff7,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/077.png
mvtec_8dbc3fa8da600f29,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/078.png
mvtec_cdec331a6f3f9f3e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/079.png
mvtec_1be94a82c0db69e3,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/080.png
mvtec_5810c9eb5907d351,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/081.png
mvtec_858bf46ebe8f7abe,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/082.png
mvtec_729ac201c7194c28,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/083.png
mvtec_39ef301ea6c5d00c,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/084.png
mvtec_8f8082a62570dd30,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/085.png
mvtec_baaa21313f015ad8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/086.png
mvtec_350f547c380ae43b,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/087.png
mvtec_4f9292174c1036f9,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/088.png
mvtec_27632afd70f15512,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/089.png
mvtec_c512c2a750d63573,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/090.png
mvtec_e36c0fd7b1218165,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/091.png
mvtec_14a286a3932ec393,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/092.png
mvtec_7b6198242dd958f0,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/093.png
mvtec_6f7fc50c0fe5da08,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/094.png
mvtec_f74a1a214b9ecbd0,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/095.png
mvtec_83f1ac63f5c55321,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/096.png
mvtec_7be06e8200dec085,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/097.png
mvtec_8e53081962620cb3,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/098.png
mvtec_bb6b89328c9c78e3,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/099.png
mvtec_fb521c97ba9020b7,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/100.png
mvtec_0bf3e119b8e694ae,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/101.png
mvtec_3b779de67da298ed,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/102.png
mvtec_0b9cc8961ee451e5,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/103.png
mvtec_1ee39d01773721f8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/104.png
mvtec_ed28744760301ba1,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/105.png
mvtec_348acb584d4b0b71,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/106.png
mvtec_0e5734b2c85551d8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/107.png
mvtec_d93d73ae36122a96,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/108.png
mvtec_73d71fc9dc31deca,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/109.png
mvtec_45de3c5e413cfd75,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/110.png
mvtec_1265072b93e6b39c,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/111.png
mvtec_254d4719cff25918,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/112.png
mvtec_db745ce96c072942,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/113.png
mvtec_aac1e0fd90619540,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/114.png
mvtec_05b7d8a8230468d9,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/115.png
mvtec_0b44b3a62f43ab8d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/116.png
mvtec_0fb35968a5b6c1b2,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/117.png
mvtec_c87536c246397fa8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/118.png
mvtec_1ca40755f3abc3fc,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/119.png
mvtec_0837e056a2f99604,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/120.png
mvtec_fd69e13ee5f63f4d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/121.png
mvtec_871ff6cf3741f529,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/122.png
mvtec_aaa1defefe50f1f4,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/123.png
mvtec_09f79e9e5fa2951f,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/124.png
mvtec_702a2fdb71a19dcc,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/125.png
mvtec_79a1acb81ba5b481,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/126.png
mvtec_4cdc6f40b4ef0c0b,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/127.png
mvtec_9d854f3c01a749e4,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/128.png
mvtec_6c3512aef79b906a,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/129.png
mvtec_0344b68a8a5f60d1,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/130.png
mvtec_d16c83867ed6fe77,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/131.png
mvtec_c2c892d5c0baa2b8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/132.png
mvtec_d981c5c90dc6c3e1,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/133.png
mvtec_80eddeb1b0d5d876,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/134.png
mvtec_ebab572581831190,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/135.png
mvtec_bcd9d820dc3eb76b,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/136.png
mvtec_3a3cf638a2d9d412,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/137.png
mvtec_37603b786f88cb52,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/138.png
mvtec_0ca1bcaa41c251d2,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/139.png
mvtec_c3bec96c8f7310d2,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/140.png
mvtec_e8913754deca67cf,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/141.png
mvtec_b03612a67a32d10d,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/142.png
mvtec_e1e60e6b6ebead8e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/143.png
mvtec_c46a762dc37d9d4e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/144.png
mvtec_a8e093c423dc6e94,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/145.png
mvtec_9fc267a35413cbf3,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/146.png
mvtec_817de62d53a7f14e,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/147.png
mvtec_0a6d2d92d12c1ab6,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/148.png
mvtec_ee193c5e8f35b5f8,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/149.png
mvtec_c83923ca96af6425,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/150.png
mvtec_174f90d37e9c12c6,mvtec,carpet,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/151.png
