image_id,dataset,category,split,image_path
visa_3a0d6d48e18729bc,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/237.JPG
visa_554c40912ff7cf5b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/173.JPG
visa_c1ad74e3f98d4baa,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/488.JPG
visa_959f20b63d04b84b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/190.JPG
visa_4c8d7b51a4741413,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/184.JPG
visa_875e4f8f1d3c31de,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/192.JPG
visa_9b2075e6c974928a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/072.JPG
visa_38c66f8ebd2ae0c9,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/304.JPG
visa_d2612811384426a0,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/108.JPG
visa_1b21b170fae45c00,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/142.JPG
visa_ba29743db24a6a97,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/370.JPG
visa_26a7f4e8176e6fac,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/423.JPG
visa_97fd1587c1b63d60,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/429.JPG
visa_62da974586843f7a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/056.JPG
visa_121a8bb5ad7ef44c,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/122.JPG
visa_f9b447129c680835,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/113.JPG
visa_883de19aa7857b58,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/268.JPG
visa_4100d62c7e1deb85,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/323.JPG
visa_04e6bd12451f5c1c,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/430.JPG
visa_8e9793bd1cc02574,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/247.JPG
visa_45790c5b4744716b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/131.JPG
visa_d39308a468492343,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/011.JPG
visa_e6eee2d67d0fd63e,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/180.JPG
visa_dde6915dd1eeb2f7,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/448.JPG
visa_60dcea57b6d1aa9e,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/198.JPG
visa_1e0c3e80e476734f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/094.JPG
visa_fe81d801c651d0ea,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/063.JPG
visa_d5a91627e572d2a7,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/418.JPG
visa_568fda5c1dd45cf9,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/117.JPG
visa_852b8d4d01ab97d8,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/407.JPG
visa_fea30822dfce8a8d,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/373.JPG
visa_ee7440fc788ed1ac,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/042.JPG
visa_bca258e02b1025ad,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/114.JPG
visa_f10fd135d12cb7bf,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/277.JPG
visa_5f1b139f2c71cb32,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/232.JPG
visa_8bbc4c86bc3d4ab1,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/349.JPG
visa_605ee4528acebf94,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/178.JPG
visa_ff195e095ca2f4d2,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/326.JPG
visa_b0202aeacee6af91,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/385.JPG
visa_8b08d0bfe3f6a054,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/217.JPG
visa_b6074bb09e86966e,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/080.JPG
visa_81c6729ebd40d956,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/099.JPG
visa_4c584642097445bb,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/478.JPG
visa_7a7a9965e19bd430,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/442.JPG
visa_4310d3b67a185cca,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/015.JPG
visa_d8dbd06c520fd04f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/165.JPG
visa_5aa7ffddf3c22295,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/090.JPG
visa_8cdbe53233a643ed,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/472.JPG
visa_d46b56a733675118,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/226.JPG
visa_59090d4c312c44dd,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/361.JPG
visa_c21c6da28b0aa2e8,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/280.JPG
visa_d47cedc152a5faa8,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/095.JPG
visa_fe364bde3fa7163e,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/189.JPG
visa_fed9ed9e9fc16140,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/057.JPG
visa_d1c55df0b34972de,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/406.JPG
visa_ffc79c708c86dcac,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/475.JPG
visa_18b9f6413d451fa8,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/286.JPG
visa_ae495387a530147a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/140.JPG
visa_5a5bffe442e57878,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/183.JPG
visa_abdecab3f186db6c,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/214.JPG
visa_0b1913d15b4fb216,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/040.JPG
visa_6975f79e3660139a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/453.JPG
visa_e7a7d8e170b6ad18,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/374.JPG
visa_588e29447dfd3750,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/316.JPG
visa_e9b714ac0dbc28de,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/031.JPG
visa_fc86fa24becee6fe,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/120.JPG
visa_c0b7f3c3b7ee89ab,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/396.JPG
visa_a84670f907c52cfc,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/483.JPG
visa_d3c3b74ce8477b98,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/144.JPG
visa_59d9581d7898d9d8,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/416.JPG
visa_c1249b50ba966001,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/441.JPG
visa_1551ed77604fa065,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/300.JPG
visa_a5bd3c23b1ae8d3f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/162.JPG
visa_957b3fd4ec7598c4,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/076.JPG
visa_facc039531618397,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/449.JPG
visa_ac9cc1a6d4e17e7e,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/395.JPG
visa_4327b89b2238b4e9,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/053.JPG
visa_8f79a67ec77aa233,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/242.JPG
visa_7aa6ab9486d85a9f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/345.JPG
visa_fdab43dfe5cafe87,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/151.JPG
visa_9d6dc6e779950743,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/118.JPG
visa_d680d70e39fb636d,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/197.JPG
visa_7503b9d92d008aa0,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/438.JPG
visa_143cc4c01cbc0075,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/486.JPG
visa_9f65760f83bacc5d,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/328.JPG
visa_dd786ed7e96d5c63,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/188.JPG
visa_8581da09a2783fc9,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/329.JPG
visa_cfa4740f1838d933,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/257.JPG
visa_29d390bba4eed8fa,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/308.JPG
visa_60a3e43667d60021,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/362.JPG
visa_40c3ae15df9e4a9b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/086.JPG
visa_bb643360b6ee8db1,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/496.JPG
visa_cbb9098af8087090,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/241.JPG
visa_445931b85e09220b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/327.JPG
visa_508464da80d8373a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/200.JPG
visa_d7e7ee6369446506,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/234.JPG
visa_211f9daa849af28d,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/262.JPG
visa_acde2fa489732b9b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/085.JPG
visa_87d18f753f50460b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/315.JPG
visa_ff3fb802ff5fddad,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/497.JPG
visa_bb5670c462c910f4,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/160.JPG
visa_983341729ce3f10a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/211.JPG
visa_f116116fd7de7051,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/208.JPG
visa_5b3cf8f9dbd1ae7f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/375.JPG
visa_5c6d08cfa4bc09b2,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/382.JPG
visa_d38d035bcd5d894a,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/365.JPG
visa_595346d6fb4c01e0,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/153.JPG
visa_b5e240552a96b1fa,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/005.JPG
visa_a338871204bb62e3,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/107.JPG
visa_a3a5d1a5eae45cc0,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/079.JPG
visa_ed85ecf1992316e6,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/314.JPG
visa_0fd3e8cd79342eab,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/347.JPG
visa_9d1cda8d7ea7031b,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/259.JPG
visa_d8d4aaf046adc014,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/458.JPG
visa_a3d688287714cf7d,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/422.JPG
visa_3459b5cf2cc853ec,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/455.JPG
visa_12f40787f9bc5a88,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/201.JPG
visa_b03d764439577366,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/310.JPG
visa_b8223959fcc7285f,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/147.JPG
visa_2011fdd6e7c9cc66,visa,fryum,train,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/008.JPG
visa_9e648cb8b216bc5c,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/023.JPG
visa_d53de679d7e526a8,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/352.JPG
visa_099e33e916158910,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/104.JPG
visa_2ef628e9850f3657,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/337.JPG
visa_2cf6eb50b7f9ada2,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/213.JPG
visa_5dfa2ea3b76befd2,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/276.JPG
visa_3feed6ebced4f905,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/402.JPG
visa_aa0cedfef95d1ded,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/166.JPG
visa_1e1603746151ca2e,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/013.JPG
visa_2b2d74d2886432cb,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/050.JPG
visa_a5bf2cad9765de9a,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/400.JPG
visa_436dc75988c73985,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/461.JPG
visa_2a0635cad26ba841,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/377.JPG
visa_6ab872adac17db62,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/006.JPG
visa_5f396abc0ec62850,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/148.JPG
visa_420218f6359576b1,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/384.JPG
visa_2746eda597d1c8c1,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/228.JPG
visa_446a411712b5c7e6,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/260.JPG
visa_3c348402db504343,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/435.JPG
visa_b349ed8f9eb2f260,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/405.JPG
visa_f785e720554ed9e5,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/087.JPG
visa_cabd2a1f9b639f46,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/324.JPG
visa_a838bd02051776ea,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/130.JPG
visa_cf5ac0b68f4ee140,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/392.JPG
visa_282aec7ced8d6e45,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/467.JPG
visa_6ec611dab1e9105b,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/143.JPG
visa_0e6d97e84b5e26a4,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/389.JPG
visa_889a601cce8f0592,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/181.JPG
visa_9a54b22d560d8de6,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/309.JPG
visa_9601b9c0c6589607,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/012.JPG
visa_a9c4629da2f2bb7f,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/367.JPG
visa_9499f6e838eb34b2,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/344.JPG
visa_d5628cb45f4e75bd,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/484.JPG
visa_2cb94c5deed2cef1,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/089.JPG
visa_b5a3076f39b245c8,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/398.JPG
visa_8a49bee220faa3e9,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/460.JPG
visa_2a85e221f3868475,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/239.JPG
visa_7fdda609dd03688b,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/342.JPG
visa_ea81f6595963141f,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/369.JPG
visa_2aa2704fe71a5b50,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/284.JPG
visa_66e647c02f1a1866,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/098.JPG
visa_340c9a6a699fe80f,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/446.JPG
visa_36885c5b2173b090,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/482.JPG
visa_83b3137c5baf76fc,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/093.JPG
visa_54a760a360c31d0c,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/244.JPG
visa_29400c4bb88fb177,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/272.JPG
visa_066dc30ab77f6d6f,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/307.JPG
visa_87b493d61c553440,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/487.JPG
visa_fb877b298b756910,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/245.JPG
visa_6c880b349fa2fbd1,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/084.JPG
visa_17922fcdcc8fea6d,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/000.JPG
visa_fc0c0bcf5215b25b,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/001.JPG
visa_b2fc719cffec3ab7,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/002.JPG
visa_8c960676b62db7a3,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/003.JPG
visa_78afebadbd287ef3,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/004.JPG
visa_ad63f4b853165a3f,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/005.JPG
visa_41753deb5977df16,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/006.JPG
visa_cf4ef460bec0cc56,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/007.JPG
visa_d263d2957123e450,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/008.JPG
visa_b56a74ddbf637002,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/009.JPG
visa_d4cd9b2d219398c5,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/010.JPG
visa_aadff6fe20287cca,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/011.JPG
visa_c03aa3e37c799b93,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/012.JPG
visa_4c2f28c94a03760e,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/013.JPG
visa_42204d531d1a81b2,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/014.JPG
visa_b35c8a6edcc64b7d,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/015.JPG
visa_34fd0f73da20da9b,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/016.JPG
visa_7cadd890e4a62653,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/017.JPG
visa_8134b092dff845c7,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/018.JPG
visa_a89fcb010452212c,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/019.JPG
visa_992bf6a2176e9a80,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/020.JPG
visa_5dc8bc389cfc6270,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/021.JPG
visa_d34dea94695dbbdd,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/022.JPG
visa_90841867d4490695,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/023.JPG
visa_6fc6e504a53aa3e1,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/024.JPG
visa_141870111ee7ab58,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/025.JPG
visa_3a2420da4b3ea33a,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/026.JPG
visa_1d2909b664f89d55,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/027.JPG
visa_8fc035c47b9d0deb,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/028.JPG
visa_3811598e4cc6a262,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/029.JPG
visa_2907fb78b222369d,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/030.JPG
visa_59f6b01d967694e2,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/031.JPG
visa_7d1779b728d94a17,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/032.JPG
visa_c4461c5e59d7ec9e,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/033.JPG
visa_89f3c907bb414c1c,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/034.JPG
visa_2e5bec32b428c8e6,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/035.JPG
visa_8ae01bc4449fdea8,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/036.JPG
visa_b3844e393fa90bb8,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/037.JPG
visa_90e29e16fa2aed2b,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/038.JPG
visa_c449b08650b03a61,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/039.JPG
visa_d33648f6280a7c46,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/040.JPG
visa_b3ba19aae65bf354,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/041.JPG
visa_c7c3e3ea24414abb,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/042.JPG
visa_5f8a1b75e5e0eacf,visa,fryum,test,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Anomaly/043.JPG
